article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id,keyword_concept_en_expanded,keyword_concept_polish_expanded,semantic_expanded_action,semantic_expanded_confidence,keyword_semantic_expanded_id,review_flag_expanded
152776,"https://www.archivespp.pl/Risk-factors-for-suicide-in-cancer-patients-and-preventive-measures-a-literature,152776,0,2.html",2022,24,4,Risk factors for suicide in cancer patients and preventive measures: a literature review,4,suicide,suicide,suicide,samobójstwo,app_sem_1501,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-suicide/2121,unchanged,app_kw_1554,suicidality,samobójczość,expanded_merge_broad_clinical,medium,app_sem_exp_1345,expanded_semantic_merge_audit|review_broad_merge
155217,"https://www.archivespp.pl/Metacognition-attachment-and-psychotherapy-in-first-episode-psychosis-a-case-study,155217,0,2.html",2023,25,1,"Metacognition, attachment and psychotherapy in first-episode psychosis: a case study.",3,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297,psychotic disorders,zaburzenia psychotyczne,expanded_merge_broad_clinical,medium,app_sem_exp_1144,expanded_semantic_merge_audit|review_broad_merge
155217,"https://www.archivespp.pl/Metacognition-attachment-and-psychotherapy-in-first-episode-psychosis-a-case-study,155217,0,2.html",2023,25,1,"Metacognition, attachment and psychotherapy in first-episode psychosis: a case study.",4,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
155217,"https://www.archivespp.pl/Metacognition-attachment-and-psychotherapy-in-first-episode-psychosis-a-case-study,155217,0,2.html",2023,25,1,"Metacognition, attachment and psychotherapy in first-episode psychosis: a case study.",5,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
153480,"https://www.archivespp.pl/Facial-emotion-recognition-deficits-in-schizophrenia-a-review-of-research-and-a-model,153480,0,2.html",2023,25,1,Facial emotion recognition deficits in schizophrenia - a review of research and a model of pathogenesis,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
152779,"https://www.archivespp.pl/Perceived-social-support-newborn-temperament-and-socioeconomic-status-in-postpartum,152779,0,2.html",2023,25,1,"Perceived social support, newborn temperament and socioeconomic status in postpartum depression: report from southwest Serbia",2,postpartum depression,postpartum depression,postpartum depression,depresja poporodowa,app_sem_1153,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-postpartum+depression/3451,unchanged,app_kw_1192,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
156923,"https://www.archivespp.pl/Mental-health-predictors-of-medical-staff-in-the-early-stage-of-COVID-19-pandemic,156923,0,2.html",2023,25,1,Mental health predictors of medical staff in the early stage of COVID-19 pandemic in Poland.,1,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
156923,"https://www.archivespp.pl/Mental-health-predictors-of-medical-staff-in-the-early-stage-of-COVID-19-pandemic,156923,0,2.html",2023,25,1,Mental health predictors of medical staff in the early stage of COVID-19 pandemic in Poland.,2,stress,stress,stress,stres,app_sem_1476,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-stress/2513,unchanged,app_kw_1528,stress,stres,expanded_merge_broad_construct,medium,app_sem_exp_1329,expanded_semantic_merge_audit|review_broad_merge
156923,"https://www.archivespp.pl/Mental-health-predictors-of-medical-staff-in-the-early-stage-of-COVID-19-pandemic,156923,0,2.html",2023,25,1,Mental health predictors of medical staff in the early stage of COVID-19 pandemic in Poland.,4,COVID-19,covid-19,covid-19,COVID-19,app_sem_0380,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19/270756,lowercase,app_kw_0394,covid-19,COVID-19,expanded_merge_covid_terms,medium,app_sem_exp_0328,expanded_semantic_merge_audit|review_broad_merge
152777,"https://www.archivespp.pl/Increasing-awareness-of-the-connection-between-breastfeeding-and-mental-health-through,152777,0,2.html",2023,25,1,Increasing awareness of the connection between breastfeeding and mental health through an educational session for healthcare providers,1,postpartum depression,postpartum depression,postpartum depression,depresja poporodowa,app_sem_1153,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-postpartum+depression/3451,unchanged,app_kw_1192,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
152778,"https://www.archivespp.pl/Motivation-for-stuttering-therapy-and-its-concept-and-other-determinants,152778,0,2.html",2023,25,1,Motivation for stuttering therapy and its concept and other determinants,1,adults,adults,adults,dorośli,app_sem_0033,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adults/289,unchanged,app_kw_0033,adulthood/adults,dorosłość i osoby dorosłe,expanded_merge_life_stage,medium,app_sem_exp_0024,expanded_semantic_merge_audit|review_broad_merge
155142,"https://www.archivespp.pl/Quality-of-life-and-functionality-in-patients-suffering-from-chronic-pain-anxiety,155142,0,2.html",2023,25,1,"Quality of life and functionality in patients suffering from chronic pain, anxiety and depression",2,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
155142,"https://www.archivespp.pl/Quality-of-life-and-functionality-in-patients-suffering-from-chronic-pain-anxiety,155142,0,2.html",2023,25,1,"Quality of life and functionality in patients suffering from chronic pain, anxiety and depression",3,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
159085,"https://www.archivespp.pl/Disturbances-of-cortisol-awakening-response-in-psychotic-disorders-and-at-risk-states,159085,0,2.html",2023,25,2,Disturbances of cortisol awakening response in psychotic disorders and at-risk states – a literature review,1,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297,psychotic disorders,zaburzenia psychotyczne,expanded_merge_broad_clinical,medium,app_sem_exp_1144,expanded_semantic_merge_audit|review_broad_merge
158201,"https://www.archivespp.pl/Is-depressed-mood-clinically-relevant-at-the-onset-of-schizophrenia-A-longitudinal,158201,0,2.html",2023,25,2,Is depressed mood clinically relevant at the onset of schizophrenia? A longitudinal study.,3,First Episode Schizophrenia,first episode schizophrenia,first-episode schizophrenia,pierwszy epizod schizofrenii,app_sem_0630,exact_map:first episode schizophrenia->first-episode schizophrenia,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-First+Episode+Schizophrenia/436084,lowercase,app_kw_0653,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
158201,"https://www.archivespp.pl/Is-depressed-mood-clinically-relevant-at-the-onset-of-schizophrenia-A-longitudinal,158201,0,2.html",2023,25,2,Is depressed mood clinically relevant at the onset of schizophrenia? A longitudinal study.,5,Depressed mood,depressed mood,depressed mood,depressed mood,app_sem_0428,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Depressed+mood/451695,lowercase,app_kw_0443,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,translation_review|expanded_semantic_merge_audit|review_broad_merge
156319,"https://www.archivespp.pl/Effect-of-demographic-and-clinical-factors-on-depression-self-efficacy,156319,0,2.html",2023,25,2,Effect of demographic and clinical factors on depression self-efficacy,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
156319,"https://www.archivespp.pl/Effect-of-demographic-and-clinical-factors-on-depression-self-efficacy,156319,0,2.html",2023,25,2,Effect of demographic and clinical factors on depression self-efficacy,2,gender,gender,gender,płeć społeczno-kulturowa,app_sem_0656,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-gender/6148,unchanged,app_kw_0685,gender,płeć społeczno-kulturowa,expanded_merge_broad_construct,medium,app_sem_exp_0570,expanded_semantic_merge_audit|review_broad_merge
159084,"https://www.archivespp.pl/Post-traumatic-stress-and-awareness-in-patient-with-traumatic-lower-limb-surgery,159084,0,2.html",2023,25,2,Post-traumatic stress and awareness in patient with traumatic lower limb surgery by neuraxial anesthesia: A randomized clinical trial,1,Stress,stress,stress,stres,app_sem_1476,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Stress/309949,lowercase,app_kw_1528,stress,stres,expanded_merge_broad_construct,medium,app_sem_exp_1329,expanded_semantic_merge_audit|review_broad_merge
156926,"https://www.archivespp.pl/The-effects-of-information-resources-on-children-and-adolescent-mental-health-in,156926,0,2.html",2023,25,2,The effects of information resources on children and adolescent mental health in pandemics; Covid-19 sample,2,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
156926,"https://www.archivespp.pl/The-effects-of-information-resources-on-children-and-adolescent-mental-health-in,156926,0,2.html",2023,25,2,The effects of information resources on children and adolescent mental health in pandemics; Covid-19 sample,3,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
162949,"https://www.archivespp.pl/Between-Yesterday-and-Today-A-description-of-group-therapy-in-the-Department-of-Child,162949,0,2.html",2023,25,3,"Between “Yesterday and Today”. A description of group therapy in the Department of Child and Adolescent Psychiatry, Jagiellonian University Medical College, Krakow.",1,adolescence,adolescence,adolescence,adolescencja,app_sem_0019,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adolescence/2243,unchanged,app_kw_0019,adolescence/adolescents,adolescencja i adolescenci,expanded_merge_life_stage,medium,app_sem_exp_0017,expanded_semantic_merge_audit|review_broad_merge
161074,"https://www.archivespp.pl/Use-of-probiotics-in-the-treatment-of-selected-psychiatric-disorders,161074,0,2.html",2023,25,3,Use of probiotics in the treatment of selected psychiatric disorders,2,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
163305,"https://www.archivespp.pl/Clinical-and-metabolic-associations-of-obesity-and-body-mass-index-in-antipsychotic,163305,0,2.html",2023,25,3,Clinical and metabolic associations of obesity and body mass index in antipsychotic-naïve first-episode schizophrenia patients and nonadherent chronic patients,2,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
163524,"https://www.archivespp.pl/Comorbity-of-eating-disorders-and-depression-in-T1DM-patients-challenges-and-tasks,163524,0,2.html",2023,25,3,Comorbity of eating disorders and depression in T1DM patients: challenges and tasks for dietetician - a pilot study,1,eating disorders,eating disorders,eating disorder,zaburzenia odżywiania,app_sem_0508,plural_to_concept:eating disorders->eating disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-eating+disorders/2387,unchanged,app_kw_0527,eating disorders,zaburzenia odżywiania,expanded_merge_broad_clinical,medium,app_sem_exp_0440,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
150765,"https://www.archivespp.pl/Performance-anxiety-related-to-sexual-functioning-the-role-of-sexual-identity-and,150765,0,2.html",2023,25,3,Performance anxiety related to sexual functioning – the role of sexual identity and minority stress.,1,performance anxiety,performance anxiety,performance anxiety,performance lęk,app_sem_1098,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-performance+anxiety/19482,unchanged,app_kw_1136,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,translation_review|expanded_semantic_merge_audit|review_broad_merge
166563,"https://www.archivespp.pl/The-effects-of-group-psychodrama-on-the-ruminative-thinking-style-dysfunctional-attitudes,166563,0,2.html",2023,25,3,"The effects of group psychodrama on the ruminative thinking style, dysfunctional attitudes, anxiety and depressive symptoms: a quasi-experimental study",1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
166563,"https://www.archivespp.pl/The-effects-of-group-psychodrama-on-the-ruminative-thinking-style-dysfunctional-attitudes,166563,0,2.html",2023,25,3,"The effects of group psychodrama on the ruminative thinking style, dysfunctional attitudes, anxiety and depressive symptoms: a quasi-experimental study",2,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
167366,"https://www.archivespp.pl/Mental-Health-Professionals-Tendencies-towards-Seeking-Personal-Therapy,167366,0,2.html",2023,25,3,Mental Health Professionals’ Tendencies towards Seeking Personal Therapy,5,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
168686,"https://www.archivespp.pl/Attachment-relationship-and-oxytocin-among-people-addicted-to-alcohol-a-literature,168686,0,2.html",2023,25,4,Attachment relationship and oxytocin among people addicted to alcohol – a literature review,2,alcohol addiction,alcohol addiction,alcohol addiction,alkohol uzależnienie,app_sem_0050,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-alcohol+addiction/38951,unchanged,app_kw_0051,alcohol use disorder,zaburzenie używania alkoholu,expanded_merge_historical_terms,medium,app_sem_exp_0042,expanded_semantic_merge_audit|review_broad_merge
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,1,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",2,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
169192,"https://www.archivespp.pl/The-level-of-depression-anxiety-and-job-satisfaction-among-young-Contact-Centre-employees,169192,0,2.html",2023,25,4,"The level of depression, anxiety and job satisfaction among young Contact Centre employees during the COVID-19 pandemic",4,COVID-19,covid-19,covid-19,COVID-19,app_sem_0380,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19/270756,lowercase,app_kw_0394,covid-19,COVID-19,expanded_merge_covid_terms,medium,app_sem_exp_0328,expanded_semantic_merge_audit|review_broad_merge
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,2,suicide,suicide,suicide,samobójstwo,app_sem_1501,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-suicide/2121,unchanged,app_kw_1554,suicidality,samobójczość,expanded_merge_broad_clinical,medium,app_sem_exp_1345,expanded_semantic_merge_audit|review_broad_merge
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,3,gender,gender,gender,płeć społeczno-kulturowa,app_sem_0656,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-gender/6148,unchanged,app_kw_0685,gender,płeć społeczno-kulturowa,expanded_merge_broad_construct,medium,app_sem_exp_0570,expanded_semantic_merge_audit|review_broad_merge
167367,"https://www.archivespp.pl/Self-harm-behaviors-before-and-during-the-COVID-19-pandemic-in-a-high-risk-group,167367,0,2.html",2023,25,4,Self-harm behaviors before and during the COVID-19 pandemic in a high-risk group,5,COVID-19,covid-19,covid-19,COVID-19,app_sem_0380,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19/270756,lowercase,app_kw_0394,covid-19,COVID-19,expanded_merge_covid_terms,medium,app_sem_exp_0328,expanded_semantic_merge_audit|review_broad_merge
166394,"https://www.archivespp.pl/Determinants-of-sleep-disturbances-in-chronically-ill-patients-during-the-COVID-19,166394,0,2.html",2023,25,4,Determinants of sleep disturbances in chronically-ill patients during the COVID-19 pandemic,1,stress,stress,stress,stres,app_sem_1476,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-stress/2513,unchanged,app_kw_1528,stress,stres,expanded_merge_broad_construct,medium,app_sem_exp_1329,expanded_semantic_merge_audit|review_broad_merge
166394,"https://www.archivespp.pl/Determinants-of-sleep-disturbances-in-chronically-ill-patients-during-the-COVID-19,166394,0,2.html",2023,25,4,Determinants of sleep disturbances in chronically-ill patients during the COVID-19 pandemic,4,COVID-19 pandemic,covid-19 pandemic,covid-19 pandemic,pandemia COVID-19,app_sem_0381,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19+pandemic/280267,lowercase,app_kw_0395,covid-19,COVID-19,expanded_merge_covid_terms,medium,app_sem_exp_0328,expanded_semantic_merge_audit|review_broad_merge
163306,"https://www.archivespp.pl/The-Role-of-Inflammatory-Processes-in-the-Etiopathogenesis-of-Schizophrenia,163306,0,2.html",2023,25,4,The Role of Inflammatory Processes in the Etiopathogenesis of Schizophrenia,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
163306,"https://www.archivespp.pl/The-Role-of-Inflammatory-Processes-in-the-Etiopathogenesis-of-Schizophrenia,163306,0,2.html",2023,25,4,The Role of Inflammatory Processes in the Etiopathogenesis of Schizophrenia,3,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297,psychotic disorders,zaburzenia psychotyczne,expanded_merge_broad_clinical,medium,app_sem_exp_1144,expanded_semantic_merge_audit|review_broad_merge
162950,"https://www.archivespp.pl/The-comparison-of-the-coping-styles-between-patients-in-ultra-high-risk-for-psychosis,162950,0,2.html",2024,26,1,"The comparison of the coping styles between patients in ultra- high risk for psychosis state, first episode of psychosis and chronic schizophrenia.",1,stress,stress,stress,stres,app_sem_1476,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-stress/2513,unchanged,app_kw_1528,stress,stres,expanded_merge_broad_construct,medium,app_sem_exp_1329,expanded_semantic_merge_audit|review_broad_merge
162950,"https://www.archivespp.pl/The-comparison-of-the-coping-styles-between-patients-in-ultra-high-risk-for-psychosis,162950,0,2.html",2024,26,1,"The comparison of the coping styles between patients in ultra- high risk for psychosis state, first episode of psychosis and chronic schizophrenia.",3,chronic schizophrenia,chronic schizophrenia,chronic schizophrenia,przewlekły schizofrenia,app_sem_0260,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-chronic+schizophrenia/303692,unchanged,app_kw_0268,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
169191,"https://www.archivespp.pl/Visual-perception-of-facial-expressions-of-emotions-and-alexithymia-among-people,169191,0,2.html",2024,26,1,Visual perception of facial expressions of emotions and alexithymia among people suffering from schizophrenia,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,2,trauma,trauma,trauma,trauma,app_sem_1571,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-trauma/1709,unchanged,app_kw_1625,trauma/traumatic experiences,trauma i doświadczenia traumatyczne,expanded_merge_broad_trauma,medium,app_sem_exp_1409,expanded_semantic_merge_audit|review_broad_merge
172227,"https://www.archivespp.pl/Therapeutic-approaches-in-the-treatment-of-postpartum-depression-contemporary-views,172227,0,2.html",2024,26,1,Therapeutic approaches in the treatment of postpartum depression - contemporary views,3,postpartum depression,postpartum depression,postpartum depression,depresja poporodowa,app_sem_1153,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-postpartum+depression/3451,unchanged,app_kw_1192,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
172227,"https://www.archivespp.pl/Therapeutic-approaches-in-the-treatment-of-postpartum-depression-contemporary-views,172227,0,2.html",2024,26,1,Therapeutic approaches in the treatment of postpartum depression - contemporary views,4,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
172578,"https://www.archivespp.pl/Moderating-the-effect-of-age-and-sex-on-the-relationship-between-personality-and,172578,0,2.html",2024,26,1,Moderating the effect of age and sex on the relationship between personality and adherence to containment measures,3,coronavirus,coronavirus,coronavirus,koronawirus,app_sem_0366,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-coronavirus/26361,unchanged,app_kw_0380,covid-19,COVID-19,expanded_merge_covid_terms,medium,app_sem_exp_0328,expanded_semantic_merge_audit|review_broad_merge
172228,"https://www.archivespp.pl/COVID-19-and-older-workers-mental-health-data-from-27-countries,172228,0,2.html",2024,26,1,COVID-19 and older workers’ mental health: data from 27 countries,3,COVID-19,covid-19,covid-19,COVID-19,app_sem_0380,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-COVID-19/270756,lowercase,app_kw_0394,covid-19,COVID-19,expanded_merge_covid_terms,medium,app_sem_exp_0328,expanded_semantic_merge_audit|review_broad_merge
174178,"https://www.archivespp.pl/Associations-between-nature-connectedness-and-mental-health-mediating-effects-of,174178,0,2.html",2024,26,2,Associations between nature connectedness and mental health – mediating effects of coping strategies.,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
174178,"https://www.archivespp.pl/Associations-between-nature-connectedness-and-mental-health-mediating-effects-of,174178,0,2.html",2024,26,2,Associations between nature connectedness and mental health – mediating effects of coping strategies.,3,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
