rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,journal_key,n_records_group,period,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
62,adult,1,255,116,8.473,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,adult,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
63,interpersonal,1,253,128,9.35,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,interpersonal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
64,sexual,1,252,81,5.917,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,body_sexuality,sexual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
65,states,1,252,157,11.468,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,states,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
66,well,1,250,215,15.705,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,well,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
67,affect,1,245,100,7.305,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,affect_trauma_regulation,affect,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
68,implications,1,239,188,13.733,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,implications,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
69,disorders,1,238,103,7.524,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
70,disorder,1,236,109,7.962,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,disorder,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
71,change,1,236,129,9.423,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,change,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
74,patient's,1,231,144,10.519,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,patient's,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
75,school,1,231,90,6.574,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,school,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
76,relationships,1,228,132,9.642,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,relationships,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
77,emotional,1,224,118,8.619,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,affect_trauma_regulation,emotional,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
78,robert,1,213,66,4.821,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,robert,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
79,training,1,212,127,9.277,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,training,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
80,borderline,1,209,62,4.529,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,borderline,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
81,all,1,209,178,13.002,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,all,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
82,countertransference,1,207,83,6.063,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,transference_countertransference,countertransference,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
84,edu,1,201,200,14.609,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,edu,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
85,depression,1,200,51,3.725,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,depression,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
86,empirical,1,199,129,9.423,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,empirical,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
87,results,1,196,150,10.957,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,results,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
88,org,1,196,143,10.446,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,org,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
89,contemporary,1,195,135,9.861,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,contemporary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
90,aspects,1,193,144,10.519,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,aspects,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
91,first,1,192,150,10.957,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,first,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
92,group,1,190,100,7.305,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,group,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
94,among,1,188,107,7.816,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,among,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
95,three,1,188,125,9.131,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,three,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
96,theories,1,187,115,8.4,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,theories,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
97,time,1,187,121,8.839,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,time,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
98,women,1,186,74,5.405,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,women,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
99,human,1,184,125,9.131,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,human,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
100,behavior,1,182,109,7.962,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,behavior,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
101,john,1,182,66,4.821,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,john,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
102,available,1,182,82,5.99,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
103,anxiety,1,182,82,5.99,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,anxiety,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
104,narcissism,1,181,48,3.506,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,self_narcissism,narcissism,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
105,literature,1,181,146,10.665,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,literature,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
106,street,1,176,173,12.637,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,street,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
107,different,1,175,141,10.299,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,different,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
108,findings,1,175,144,10.519,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,findings,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
109,identity,1,175,73,5.332,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,identity,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
110,gmail,1,175,171,12.491,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,gmail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
111,representations,1,173,72,5.259,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,representations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
112,context,1,173,135,9.861,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,context,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
113,childhood,1,173,81,5.917,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,childhood,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
114,toward,1,168,104,7.597,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,toward,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
115,world,1,167,104,7.597,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,world,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
116,conflict,1,167,90,6.574,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,conflict,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
118,own,1,166,134,9.788,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,own,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
119,impact,1,165,102,7.451,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,impact,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
120,psychic,1,163,87,6.355,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,psychic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
121,assessment,1,163,84,6.136,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,assessment,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
122,individual,1,162,123,8.985,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,individual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
123,latest,1,161,57,4.164,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,latest,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
124,symptoms,1,160,84,6.136,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,symptoms,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
125,associated,1,160,117,8.546,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,associated,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
126,professional,1,159,56,4.091,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,professional,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
127,language,1,158,62,4.529,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,language_narrative_meaning,language,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
128,mind,1,157,86,6.282,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,mind,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
129,apa,1,157,72,5.259,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,apa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
130,reality,1,156,94,6.866,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,reality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
131,defense,1,155,69,5.04,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,defense,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
132,alliance,1,155,50,3.652,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,alliance,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
133,center,1,155,118,8.619,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,center,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
134,related,1,153,111,8.108,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,related,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
135,city,1,153,90,6.574,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,city,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
136,https,1,151,101,7.378,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,https,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
137,narcissistic,1,150,72,5.259,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,self_narcissism,narcissistic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
138,notification,1,150,50,3.652,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,notification,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
139,many,1,149,122,8.912,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,many,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
140,ego,1,149,68,4.967,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,ego,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
141,email,1,148,144,10.519,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,email,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
142,needs,1,147,82,5.99,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,needs,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
143,significant,1,147,127,9.277,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,significant,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
144,gender,1,146,61,4.456,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,culture_social_ethics,gender,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
145,history,1,145,99,7.232,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,history,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
146,important,1,144,128,9.35,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,important,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
147,cultural,1,144,65,4.748,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,culture_social_ethics,cultural,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
148,specific,1,143,114,8.327,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,specific,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
149,psychopathology,1,141,94,6.866,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,psychopathology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
150,years,1,141,118,8.619,1369,psychoanalytic_psychology,1369.0,,pending,global_and_comparative_high_frequency_recon,,years,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
8,london,1,534,357,41.034,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,london,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
12,health,1,409,191,21.954,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,health,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
13,between,1,399,254,29.195,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
14,psychodynamic,1,397,134,15.402,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,psychodynamic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
15,research,1,373,168,19.31,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
16,mental,1,370,181,20.805,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,mental,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
17,about,1,362,222,25.517,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,about,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
18,understanding,1,361,223,25.632,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,understanding,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
20,group,1,340,133,15.287,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,group,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
21,therapeutic,1,339,177,20.345,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,technique_process,therapeutic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
23,one,1,304,217,24.943,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,one,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
24,other,1,295,207,23.793,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,other,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
25,both,1,293,228,26.207,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,both,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
27,also,1,275,215,24.713,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,also,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
28,service,1,272,124,14.253,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,service,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
30,nhs,1,269,140,16.092,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,nhs,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
31,care,1,257,114,13.103,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,care,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
33,two,1,255,175,20.115,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,two,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
34,relationship,1,240,148,17.011,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,relationship,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
35,new,1,214,129,14.828,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
36,depression,1,214,58,6.667,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,depression,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
37,child,1,213,103,11.839,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,development_attachment,child,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
39,mind,1,208,113,12.989,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,mind,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
40,personality,1,207,99,11.379,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,personality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
41,training,1,199,94,10.805,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,training,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
42,psychological,1,192,123,14.138,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,psychological,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
43,all,1,188,140,16.092,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,all,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
44,services,1,188,84,9.655,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,services,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
45,disorder,1,188,88,10.115,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,disorder,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
46,life,1,187,111,12.759,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,life,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
47,first,1,181,142,16.322,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,first,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
48,time,1,180,135,15.517,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,time,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
49,disorders,1,177,78,8.966,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
50,hospital,1,176,87,10.0,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,hospital,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
51,thinking,1,170,111,12.759,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,thinking,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
52,staff,1,169,77,8.851,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,staff,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
53,complex,1,169,94,10.805,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,complex,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
